seed,kappa,criterion,active_alternatives,NS,LRV50,LRV_max,NSV_vector,pass_num_NS,pass_num_LRV,pass_num_NSV
21002,0.3,C1,6,0.0008016377167560096,0.07399340643933804,0.1779732046931743,0.04052936992724663,True,True,True
21002,0.3,C2,6,0.0011465166624604617,0.062151471869653474,0.14940391954794127,0.04187036073194153,True,True,True
21002,0.3,C3,5,0.000781309011004927,0.0672903984658517,0.14714665500443058,0.03410397824450174,True,True,True
21002,0.3,C4,6,0.0008051040448012747,0.06165751151227515,0.14820995530574999,0.035988911116897476,True,True,True
21002,0.3,C5,5,0.0013986720910967865,0.08177691141014296,0.17900356655047653,0.05919762725342165,True,True,True
21002,0.3,C6,6,0.00153422340331677,0.06194257955625725,0.1488860116952584,0.050279799503751756,True,True,True
21002,0.3,C7,6,0.0010439985992011236,0.06102600822949594,0.14666048831190565,0.038831166206590544,True,True,True
21002,0.4,C1,6,0.0014082133173235478,0.10120937946250133,0.24286409881459137,0.053308178954673456,True,True,True
21002,0.4,C2,6,0.0019513917919578017,0.08498051282992601,0.20366528986343235,0.05391837348971067,True,True,True
21002,0.4,C3,5,0.0013437013043725576,0.08831613707428426,0.2005634167305474,0.044295171888644694,True,True,True
21002,0.4,C4,6,0.0014132472635124405,0.08430732002358926,0.20204227581130949,0.047420683759990714,True,True,True
21002,0.4,C5,5,0.0025529806460171667,0.10736071399724947,0.2442869061372062,0.08075538840852023,True,True,True
21002,0.4,C6,6,0.0027016013307260556,0.0847035066045685,0.2029852133966885,0.06628314394118028,True,True,True
21002,0.4,C7,6,0.0017412149426182522,0.08345292677908711,0.19994340121239823,0.049385336115488745,True,True,True
21002,0.5,C1,6,0.0021725983462521636,0.13004151893276808,0.3134117248880011,0.0656638521648747,True,True,True
21002,0.5,C2,6,0.002915437573721258,0.10913463320894291,0.26239658441237207,0.06505759146900161,True,True,True
21002,0.5,C3,5,0.002029185388259913,0.10891619915508263,0.25834231044657263,0.05390554079472603,True,True,True
21002,0.5,C4,6,0.002177862154650212,0.10827304637754226,0.26031336549055695,0.058505617006544566,True,True,True
21002,0.5,C5,5,0.004090171885592686,0.13245278471843874,0.31528253822299795,0.10295467550688896,True,True,True
21002,0.5,C6,6,0.0041718376899000376,0.10879093607389612,0.2615666842364786,0.08171184589521743,True,True,True
21002,0.5,C7,6,0.0025504175135205864,0.10718678314548612,0.25761983190637966,0.05890871015219711,True,True,True
21002,0.6,C1,6,0.0030868520218368944,0.1607653585819873,0.3925145751094998,0.07757294300764409,True,True,True
21002,0.6,C2,6,0.004009558962086657,0.13482868238432352,0.32777692362811983,0.07533166797563004,True,True,True
