seed,rotation,criterion,rank_one_energy,lrv50,lrv_max,nsv_vector,nsv_sum,nsv_max,nsv_minmax
21004,1,C4,0.003107495794607451,0.11861860134120737,0.2680821724878548,0.07461058037761147,0.03299157634591283,0.14947978285032085,0.23191767288063925
21004,1,C5,0.0029319545392993973,0.19704066058805317,0.5112204887708613,0.08120746680802589,0.04074385615392758,0.12381141010230133,0.12381141010230133
21004,1,C6,0.00928199193455026,0.2627039728358077,0.7320591752421124,0.13027342582538176,0.05716450806652473,0.22813456623935072,0.31836688066223023
21004,1,C7,0.003162406291413733,0.1349117576596868,0.5176526544990012,0.07366290795088981,0.03356522479113266,0.11322581495752396,0.1736725452187606
21004,2,C1,0.005183573773334671,0.19960100711333661,0.4735076864426872,0.11061940733418012,0.048136057612989405,0.23136492138677164,0.3148970774407347
21004,2,C2,0.0027397201144776506,0.14068539345208506,0.378043319216587,0.07005439467832714,0.030028142878023516,0.1352502528707064,0.21857280189146167
21004,2,C3,0.0024062983862835896,0.15227501713727498,0.6177462704503655,0.0673860794151084,0.0343954645369354,0.09925544681007174,0.09925544681007174
21004,2,C4,0.0031447015014335333,0.10335866685275374,0.34960839259398657,0.07167313056762616,0.03299157634545732,0.131861395170205,0.10348708626125767
21004,2,C5,0.002751891191922873,0.13829184311560017,0.2911413941804257,0.07987095732076055,0.04152661297368343,0.12871334716241642,0.12871334716241642
21004,2,C6,0.008225231067076955,0.25867643908322174,0.6732165171546689,0.12959707104588036,0.057164508067483064,0.2300825695818284,0.3188640475231617
21004,2,C7,0.0028067471187283033,0.13794436166318505,0.49677665839172713,0.0723591212950091,0.0335652247917728,0.11104470207396795,0.15294572744215135
21004,3,C1,0.005192650169379531,0.1994250514005617,0.5542329686649379,0.1105634589029296,0.04813605761294123,0.20212568654302013,0.3083887009855418
21004,3,C2,0.0024630267546364992,0.1151705249787544,0.29566586701604813,0.06833586535434015,0.03002814287828147,0.13914884312933704,0.16804046667871728
21004,3,C3,0.0024123697868252414,0.14140648184751736,0.6381670140712016,0.0705922191173324,0.03667857145952164,0.10459847558162336,0.10459847558162336
21004,3,C4,0.003208443114910975,0.11498371623804125,0.4000762820569203,0.07495189460013463,0.03299157634580405,0.13157283506651943,0.24608486939932595
21004,3,C5,0.002734628571519404,0.10822020312764431,0.21402050794029245,0.0767431240075321,0.03885132103574667,0.16507784573848783,0.16507784573848783
21004,3,C6,0.007712055592604461,0.19279362602969996,0.39217867282231694,0.12779753624681536,0.05716450806778156,0.2515678608557173,0.29566894524407317
21004,3,C7,0.0030990789142159025,0.1473414319754117,0.4014292072115043,0.07417627673415476,0.033565224791400144,0.1290666822341603,0.16217210118337794
21004,4,C1,0.004496463621913138,0.18023353279736828,0.5517533464814216,0.10875872252063569,0.04813605761482936,0.1973818790552675,0.30935022947600427
